"id","player","atpname","birthdate","weight","height","turnedpro","birthplace","coaches","hand","backhand","ioc"
"RC86","John Harrison Richmond","John Harrison Richmond","19940218","","","","","","","Unknown","USA"
"RC91","Arthur Rinderknech","Arthur Rinderknech","19950723","88","196","2018","Gassin, France","","R","2H","FRA"
"RC92","Carlos Ramirez Utermann","Carlos Ramirez Utermann","19950822","81","191","","Mexico City, Mexico","David Jasso","R","1H","MEX"
"RC93","Martin Redlicki","Martin Redlicki","19950824","91","196","","Chicago, IL, USA","","L","2H","USA"
"RC94","Ando Rasolomalala","Ando Rasolomalala","19900625","","","","","","","","MAD"
"RC96","Noah Rubin","Noah Rubin","19960221","70","175","2015","Long Island, NY, USA","","R","2H","USA"
"RD02","Diogo Rocha","Diogo Rocha","19940713","","","","","","","Unknown","PRT"
"RD06","Joao Riquelme","Joao Riquelme","19950713","","","","","","R","2H","CHI"
"RD32","Timur Razmaitov","Timur Razmaitov","19970410","","","","","","","Unknown",""
"RD34","Lukas Ruepke","Lukas Ruepke","19930706","85","180","","Bremen, Germany","Lars Graubohm","R","2H","GER"
"RD41","Kovit Ratanaphet","Kovit Ratanaphet","19831106","","","","","","","Unknown","THA"
"RD42","V Rudj","V Rudj","","","","","","","","","RUS"
"RD46","Nicholas Reyes","Nicholas Reyes","19950117","83","188","","Washington D.C., USA","Diego Aguado","R","1H","USA"
"RD48","Igor Marcondes","Igor Marcondes","19970616","78","185","","Caraguatatuba, Brazil","PatrÃ­cio Arnold","L","2H","BRA"
"RD64","Murray Robinson","Murray Robinson","19591011","","","","","","","","USA"
"RD65","Roland Russo","Roland Russo","","","","","","","","","AUS"
"RD66","Hillel Rousseau","Hillel Rousseau","19950616","84","180","","Miami, FL, USA","","R","1H","USA"
"RD69","Mike Rowe","Mike Rowe","","","","","","","","","GBR"
"RD79","Ernesto Rios","Ernesto Rios","19320229","","","","","","","","ARG"
"RD80","Carlos Romero","Carlos Romero","19460309","","","","","","","","ARG"
"RD88","Colin Rees","Colin Rees","","","","","","","","","RSA"
"RD89","Dave Ranney","Dave Ranney","","","","","","","","","USA"
"RD90","Geoff Roberts","Geoff Roberts","","","","","","","","","GBR"
"RD91","N. L. Reevell","N. L. Reevell","","","","","","","","","GBR"
"RD92","Connors Ryan","Connors Ryan","","","","","","","R","","IRL"
"RD93","Mauro Rezzonico","Mauro Rezzonico","19441223","","","","","","","","ITA"
"RD96","Aljaz Radinski","Aljaz Radinski","19950608","84","188","","Maribor, Slovenia","","R","2H","SLO"
"RE01","Colin Robertson","Colin Robertson","19450902","","","","","","","","USA"
"RE04","Eugene Russo","Eugene Russo","","","","","","","","","AUS"
"RE05","Jim Ryan","Jim Ryan","","","","","","","","","AUS"
"RE08","Anthony Richards","Anthony Richards","","","","","","","","","AUS"
"RE27","Simone Roncalli","Simone Roncalli","19960508","70","175","","Busto Arsizio, Italy","Matteo Cecchetti","R","2H","ITA"
"RE32","Jeffrey Robinson","Jeffrey Robinson","","","","","","","","","GBR"
"RE34","Gustavo Rueda","Gustavo Rueda","","","","","","","","","COL"
"RE44","Andrey Rublev","Andrey Rublev","19971020","75","188","2014","Moscow, Russia","Fernando Vicente, Alberto Martin","R","2H","RUS"
"RE45","Fabien Reboul","Fabien Reboul","19950909","83","185","","Toulouse, France","Philippe Reboul","R","2H","FRA"
"RE92","Felipe Ramirez Luna","Felipe Ramirez Luna","19980114","","","","","","","Unknown","COL"
"RF12","Alberto Romero De Avila Senise","Alberto Romero De Avila Senise","19971203","63","173","","Madrid, Spain","Luis Zapata","R","2H","ESP"
"RG42","Alex Rybakov","Alex Rybakov","19970127","77","185","2019","Plainview, New York","Devin Bowen, David Roditi","L","1H","USA"
"RG88","Ricardo Rodriguez","Ricardo Rodriguez","19830202","","","","","","","","VEN"
"RG95","Raswant Ravi","Raswant Ravi","19970713","","","","","","","Unknown","IND"
"RG97","Vorachon Rakpuangchon","Vorachon Rakpuangchon","19990405","","","","","","","2H","THA"
"RH13","Patrik Rikl","Patrik Rikl","19990106","90","185","","Bradenton, FL, USA","Martin Stepanek","R","2H","CZE"
"RH16","Casper Ruud","Casper Ruud","19981222","81","183","2015","Oslo, Norway","Christian Ruud , Pedro Clar","R","2H","NOR"
"RH17","Justin Roberts","Justin Roberts","19961204","85","183","","Nassau, Bahamas","Chris Begg, Shariq Khan","R","1H","BAH"
"RH21","Gianni Ross","Gianni Ross","19990204","70","180","","Chicago, IL, USA","Michael Sell","R","2H","USA"
"RH24","Emil Ruusuvuori","Emil Ruusuvuori","19990402","79","188","2018","Helsinki, Finland","Federico Ricci","R","2H","FIN"
"RH25","Kenneth Raisma","Kenneth Raisma","19980403","82","193","","Tartu, Estonia","Andres Kuhi","L","2H","EST"
"RH50","Arthur Reymond","Arthur Reymond","19990402","73","180","","Toulouse","Laurent Reymond","L","1H","FRA"
"RH54","Rayane Roumane","Rayane Roumane","20000911","80","193","2014","Montreuil, France","Norsalam Ghedjemis","R","2H","ALG"
"RH59","Santiago Rodriguez Taverna","Santiago Rodriguez Taverna","19990716","82","191","2016","Buenos Aires, Argentina","Pablo balghera/ valentin aniceto","R","2H","ARG"
"RH62","Mats Rosenkranz","Mats Rosenkranz","19980823","87","193","","Essen, Germany","Gero Kretschmer","L","2H","GER"
"RH69","Matthew Romios","Matthew Romios","19990329","77","185","","Melbourne","","R","2H","AUS"
"RH73","Frazier Rengifo","Frazier Rengifo","19990119","75","183","","Cali","Francier Rengifo Filigrana","R","2H","COL"
"RH79","Emil Reinberg","Emil Reinberg","19970420","86","188","","Atlanta, Georgia, USA","Rudy Diaz","R","2H","USA"
"RH87","Rishi Reddy","Rishi Reddy","19980406","75","188","","Bengaluru","Jorge Pinilla","R","2H","IND"
"RH88","Alan Fernando Rubio Fierros","Alan Fernando Rubio Fierros","19990203","75","175","","Hermosillo","","R","2H","MEX"
"RH96","Jean-Jacques Rakotohasy","Jean-Jacques Rakotohasy","19940823","","","","Antananarivo","","L","","MAD"
"S002","Roberto Saad","Roberto Saad","19610603","82","185","","Tucuman, Argentina","","R","","ARG"
"S003","Grant Saacks","Grant Saacks","","82","191","","Cape Town, South Africa","","R","","RSA"
"S004","Houcine Saber","Houcine Saber","","","","","","","R","","MAR"
"S005","John Sadri","John Sadri","19560919","82","188","","Charlotte, NC","","R","","USA"
"S006","Shinichi Sakamoto","Shinichi Sakamoto","","","","","","","R","","JPN"
"S008","Danny Saltz","Danny Saltz","19610730","79","193","","Chicago, IL","Rusty Miller","R","","USA"
"S009","Howard Sands","Howard Sands","19620205","70","173","","Santa Monica, CA, U.S.A.","","R","","USA"
"S011","Jan Sandberg","Jan Sandberg","","79","188","","Farsta, Sweden","","R","","SWE"
"S014","Emilio Sanchez","Emilio Sanchez","19650529","74","180","1984","Madrid, Spain","Pato Alvarez","R","","ESP"
"S015","Javier Sanchez","Javier Sanchez","19680201","70","178","1986","Pamplona, Spain","","R","","ESP"
"S017","Bill Scanlon","Bill Scanlon","19561113","77","185","","Dallas, TX","","R","","USA"
"S018","Bud Schultz","Bud Schultz","19590821","84","193","","Meridien, CT","Bill Drake","R","","USA"
"S021","Michiel Schapers","Michiel Schapers","19591011","95","198","1982","Rotterdam, Netherlands","","R","1H","NED"
"S022","Thomas Schaeck","Thomas Schaeck","19660730","","","","Hanau, Germany","","R","Unknown","GER"
"S023","Jose Schmidt","Jose Schmidt","","","","","","","R","","BRA"
"S024","Randolf Scheller","Randolf Scheller","19620714","","","","Caracas, Venezuela","","R","","GER"
"S027","Harald Schelch","Harald Schelch","","","","","","","R","Unknown","AUT"
"S028","Hans Schwaier","Hans Schwaier","19640324","66","173","","Mindelheim, Germany","","R","","GER"
"S029","Norm Schellenger","Norm Schellenger","19610112","70","180","","Miami, FL","","R","","USA"
"S032","Nigel Sears","Nigel Sears","19570404","","","","","","R","","GBR"
"S033","Florin Segarceanu","Florin Segarceanu","19610329","66","180","","Bucharest, Romania","","R","","ROU"
"S034","Robert Seguso","Robert Seguso","19630501","82","191","","Minneapolis, MN","","R","","USA"
"S035","Derek Segal","Derek Segal","19600507","68","178","","","","R","","RSA"
"S036","Sami Seppaenen","Sami Seppaenen","","","","","","","R","Unknown","FIN"
"S037","Francois Servelle","Francois Servelle","","","","","","","R","","FRA"
"S038","John Sevely","John Sevely","","","","","","","R","Unknown","USA"
"S039","Wayne Sewall","Wayne Sewall","","","","","","","R","Unknown","USA"
"S040","David Shaw","David Shaw","","","","","","","R","Unknown","GBR"
"S042","Steve Shaw","Steve Shaw","19630101","82","191","","Middlesex, Enfield, England","Mike Sangster","R","","GBR"
"S043","Eric Sherbeck","Eric Sherbeck","19570807","82","193","","Missoula, MT, USA","","R","","USA"
"S044","Takayoshi Shibuya","Takayoshi Shibuya","","","","","","","R","","JPN"
"S045","Leif Shiras","Leif Shiras","19590821","77","183","1981","Norwalk, CT, USA","","R","","USA"
"S046","Shozo Shiraishi","Shozo Shiraishi","19580127","","","","","","R","","JPN"
"S047","Hitoshi Shirato","Hitoshi Shirato","19581019","","","","","","R","","JPN"
"S049","Nicholas Sido","Nicholas Sido","","","","","","","R","","FRA"
"S051","Stefan Simonsson","Stefan Simonsson","19600105","73","175","","Hyltebruk, Sweden","","R","","SWE"
"S052","Russell Simpson","Russell Simpson","19540222","79","188","","Auckland, New Zealand","","R","","NZL"
"S053","Hans Simonsson","Hans Simonsson","19620501","","183","","Fargaryd, Sweden","","R","2H","SWE"
"S054","Eylon Sinai","Eylon Sinai","","","","","","","R","","ISR"
"S055","Horst Skoff","Horst Skoff","19680822","73","175","1985","Klagenfurt, Austria","Dimitri Haradau","R","","AUT"
"S056","Pavel Slozil","Pavel Slozil","19551229","70","173","","Opava, Czechoslovakia","","R","","CZE"
"S058","Tomas Smid","Tomas Smid","19560520","79","191","","Plzen, Czechoslovakia","","R","","CZE"
"S059","Jonathan Smith","Jonathan Smith","19550129","79","188","","Devon, Exeter, England","","R","","GBR"
"S060","Stan Smith","Stan Smith","19461214","84","193","","Pasadena, CA","","R","","USA"
"S061","Neil Smith","Neil Smith","19640128","","","","","","R","Unknown","RSA"
"S062","Joao Soares","Joao Soares","19510425","84","185","","Limeira, Brazil","","R","","BRA"
"S063","Fernando Soler","Fernando Soler","19610327","69","185","","Barcelona, Spain","","R","","ESP"
"S064","Javier Soler","Javier Soler","19550325","","","","","","L","","ESP"
"S065","Harold Solomon","Harold Solomon","19520917","59","168","","Washington, D.C.","","R","","USA"
"S067","Sean Sorensen","Sean Sorensen","19551112","","","","","","R","","IRL"
"S068","Jon Sorbo","Jon Sorbo","19621019","84","191","","Providence, RI, USA","Guy Fritz","R","1H","USA"
"S069","John Southcombe","John Southcombe","19650630","75","185","","Devon, England","","R","Unknown","GBR"
"S070","Peter Spang","Peter Spang","19571120","","","","Gunzburg, Germany","","R","","GER"
"S072","Milan Srejber","Milan Srejber","19631230","98","203","","Prague, Czechoslovakia","","R","","CZE"
"S073","Jarek Srnensky","Jarek Srnensky","19630116","","","","","","R","Unknown","SUI"
"S074","Cary Stansbury","Cary Stansbury","19581017","82","196","","Palo Alto, CA","Richard Stansbury","R","","USA"
"S075","Julian Stamatov","Julian Stamatov","","","","","","","R","","BUL"
"S076","Thomas Stalhandske","Thomas Stalhandske","19611002","72","191","","Buenos Aires, Argentina","","R","","ARG"
"S077","Roland Stadler","Roland Stadler","19590614","70","178","","Zurich, Switzerland","","A","","SUI"
"S078","Bill Stanley","Bill Stanley","19650122","","","","Rye, NY, USA","","R","Unknown","USA"
"S079","Branislav Stankovic","Branislav Stankovic","19650530","75","175","","Piestany, Czechoslovakia","","R","","SVK"
"S080","Carl-Uwe Steeb","Carl-Uwe Steeb","19670901","75","180","1986","Aalen, Germany","Stefan Schasselhuber","L","","GER"
"S081","Larry Stefanki","Larry Stefanki","19570723","68","178","","Elmhurst, IL","","R","","USA"
"S082","Sherwood Stewart","Sherwood Stewart","19460606","84","188","","Goose Creek, TX","","R","","USA"
"S084","Christo Steyn","Christo Steyn","19610501","79","185","","Springs, South Africa","","R","","RSA"
"S085","Guillermo Stevens","Guillermo Stevens","19600422","75","180","","Veracruz, Mexico","","R","","MEX"
"S086","Alex Stepanek","Alex Stepanek","19630711","73","180","","Munich, Germany","","R","","GER"
"S087","Helmar Stiegler","Helmar Stiegler","19600318","98","180","","Vienna","","L","","AUT"
"S089","Doug Stone","Doug Stone","19611010","","","","Danville, GA, USA","","R","","USA"
"S090","Dick Stockton","Dick Stockton","19510218","82","188","","New York, NY, U.S.A.","","R","","USA"
"S091","John Stoddart","John Stoddart","","","","","","","R","","AUS"
"S092","Charles Buzz Strode","Charles Buzz Strode","19570905","82","183","","El Cajon, CA","","R","","USA"
"S093","Morris Skip Strode","Morris Skip Strode","19600605","82","193","","El Cajon, CA","","R","","USA"
"S095","Masaru Suishu","Masaru Suishu","","","","","","","R","","JPN"
"S096","Yakubu Suleiman","Yakubu Suleiman","","","","","","","R","","NGR"
"S097","Henrik Sundstrom","Henrik Sundstrom","19640229","73","188","","Lund, Sweden","Roland Jonsson","R","","SWE"
"S099","Stefan Svensson","Stefan Svensson","19620217","81","185","","Gothenberg, Sweden","","R","","SWE"
"S09L","Christian Seraphim","Christian Seraphim","19950525","93","206","","Munich","","R","2H","GER"
"S09P","Sanhui Shin","Sanhui Shin","19970318","83","178","","Seoul, Korea","","R","2H","KOR"
"S09V","David Szintai","David Szintai","19970609","","","","","","R","2H","HUN"
"S0AG","Jannik Sinner","Jannik Sinner","20010816","77","191","2018","San Candido, Italy","Simone Vagnozzi, Darren Cahill","R","2H","ITA"
"S0AK","Henri Squire","Henri Squire","20000927","82","196","","DÃ¼sseldorf","Jeremy Jahn","R","2H","GER"
"S0AQ","Yuta Shimizu","Yuta Shimizu","19990609","62","163","","Konan, Japan","","L","2H","JPN"
"S0AR","Timo Stodder","Timo Stodder","19960517","73","180","","Berlin","","R","Unknown","GER"
"S0B0","Johannes Seeman","Johannes Seeman","20000705","80","191","","PÃ¤rnu","","R","2H","EST"
"S0B6","Sten Sumberg","Sten Sumberg","19720315","","","","","","","","EST"
"S0BA","Luigi Sorrentino","Luigi Sorrentino","19980618","75","185","","vicenza","","R","2H","ITA"
"S0BB","Alan Raul Sau Franco","Alan Raul Sau Franco","20001107","75","183","","León","Byron Contreras","R","2H","MEX"
"S0BG","Daisuke Sumizawa","Daisuke Sumizawa","19990131","67","175","","YOKOHAMA","Shinichi Takemasa","R","2H","JPN"
"S0BT","Adria Soriano Barrera","Adria Soriano Barrera","19990602","82","191","","Barcelona","PAM SHOT TENNIS ACADEMY","R","2H","COL"
"S0BW","Ondrej Styler","Ondrej Styler","20000601","","","","Prague","","R","2H","CZE"
"S0C0","Yair Sarouk","Yair Sarouk","20010815","","","","","","","Unknown","ISR"
"S0C2","Hikaru Shiraishi","Hikaru Shiraishi","20000522","60","168","","Tokyo","","R","2H","JPN"
"S0CD","Rocco Savin","Rocco Savin","","","","","","","","Unknown","CRO"
"S0CE","Marvin Bernardo Spiering","Marvin Bernardo Spiering","19970908","76","191","","Sinop, Mato Grosso","Elson Longo","R","2H","BRA"
"S0CG","Carlos Sanchez Jover","Carlos Sanchez Jover","20000721","65","173","","Albacete, Spain","Gtennis","L","2H","ESP"
"S0CN","Vazha Shubladze","Vazha Shubladze","19990905","","","","","","","","GEO"
"S0CV","Leevi Saatela","Leevi Saatela","19950815","70","175","","Laukaa","","R","Unknown","FIN"
"S0DD","Nick Stachowiak","Nick Stachowiak","","","","","","","","Unknown","USA"
"S0DE","Dhakshineswar Suresh","Dhakshineswar Suresh","20000329","78","196","","Madurai","","R","2H","IND"
"S0DH","Roy Smith","Roy Smith","19980913","75","191","","New Haven, CT, USA","Isidro Martinez","L","2H","USA"
"S0DK","Dhruv Sunish","Dhruv Sunish","19991119","68","170","","Mumbai","Kaifi Afzal & Aditya Madkekar","R","2H","IND"
"S0DL","Ryan Seggerman","Ryan Seggerman","19990806","95","193","","San Diego","","R","Unknown","USA"
"S0DQ","Keegan Smith","Keegan Smith","19980623","95","201","","Wilmington, NC","","R","2H","USA"
"S0E6","Stijn Slump","Stijn Slump","19990121","84","188","","Meppel","Marc Duncker","R","Unknown","NED"
"S0ED","Fletcher Scott","Fletcher Scott","19981210","82","191","","Olathe","","R","2H","USA"
"S0EK","Matias Soto","Matias Soto","19990427","75","170","","copiapo","Mario Soto - Alto Tenis","R","2H","CHI"
"S0EX","Hamish Stewart","Hamish Stewart","19990730","81","193","","Glasgow","","R","2H","GBR"
"S0F4","Damien Salvestre","Damien Salvestre","20020205","","","","","","R","Unknown","FRA"
"S0F7","Alexandros Skorilas","Alexandros Skorilas","20000316","81","185","2018","Ioannina, Greece","Vasileios Skorilas","R","2H","GRE"
"S0GD","Dalibor Svrcina","Dalibor Svrcina","20021002","68","178","","Ostrava","Marek Jaloviec","R","2H","CZE"
"S0GF","Maik Steiner","Maik Steiner","19940619","80","185","","Erbach","","R","Unknown","GER"
"S0GJ","Ismail Saadi","Ismail Saadi","20010126","","","","","","","Unknown","MAR"
"S0GM","Daniel Salazar","Daniel Salazar","20010321","76","178","","Santa Cruz de Tenerife","Maarten de Boer","R","2H","COL"
"S0GR","Timofey Skatov","Timofey Skatov","20010121","73","173","2019","Petropavlovsk, Kazakhstan","Johan Ortegren","R","2H","KAZ"
"S0GV","Robert Strombachs","Robert Strombachs","19990915","78","191","","Berlin","Armand Strombach","R","","LAT"
"S0GZ","Nikolas Sanchez Izquierdo","Nikolas Sanchez Izquierdo","19990315","77","185","","Barcelona","","R","2H","ESP"
"S0H1","Luca Staeheli","Luca Staeheli","20000308","86","180","","New York","","R","2H","SUI"
"S0H2","Alexander Shevchenko","Alexander Shevchenko","20001129","80","188","2018","Rostov-on-Don, Russia","Alen Avidzba, Angelo Novkovic","R","2H","KAZ"
